13216019411372501347|14510064780153823098|36726.2|3400
13021116750575948643|6945508277165277087|9154.57|3399
17679315781327027544|15812405202370577066|38548.6|3398
9645818720383439439|16498598751175529033|22514.9|3397
9697370305984939566|10254566839339884985|20380.8|3396
8670502556515661488|577727835456828358|13574.1|3395
10966374503225972853|17997932812725033971|48573.8|3394
8493484973155934860|9779210802121084791|3970.07|3393
3169539390482853820|2173447792873732272|72862.5|3392
16250181126335937907|7621277806485153062|17099.9|3391
4817355299445074307|2210294599941512763|3310.4|3390
11628752973200328148|16963459745526449120|7650.02|3389
9988196867966697026|10254566839339884985|656.255|3388
9751837429070903739|11821346879336622360|2568.25|3387
8547476838570662019|5993437018620219627|9299.66|3386
557170868460962872|4114053556366091986|25178.8|3385
11254844994798952423|12755663344385289598|7123.19|3384
3742022393509241372|13063358415222909312|17246.1|3383
2516642416193714022|2689919418533555144|2360.17|3382
15957033474840808858|4848909407869600671|20447.4|3381
16702336096004022558|3344021353231582783|3894.74|3380
4343409185794876004|9106893761956125546|24828.5|3379
1870250707804697148|3081355940559904461|10982.3|3378
4064332499784734742|1904806524031521105|77570.3|3377
8644526406101259451|16937752597196505756|7373.2|3376
4159866685388522753|6517218261257165889|4511.58|3375
6058472289734800640|6981589556542276644|14064.1|3374
14329073142212892690|9637738066095223639|28382.8|3373
816616294564265333|12440943743700220547|51062.2|3372
3538353446175424498|7801342099680724634|7707.61|3371
6058472289734800640|4553449412743846079|9969.46|3370
1425921625013130819|12040249849921757231|5136.45|3369
10980569806540298761|4499346850438580624|96309.9|3368
14686525889339027827|5084468963317156883|39903.6|3367
12305554243814456110|17007876221393180393|56155.9|3366
16555890016976906532|9153091563171505296|18107.3|3365
16392295452196422774|15296988953359259402|11899.8|3364
8968494733724135947|4177199707194602007|33566.9|3363
5639071067449652188|9561669877534075174|23818.3|3362
8146762002727757064|4337379970474000475|67547.1|3361
2758308277433018102|12593315337875488784|11019|3360
2368759919558464634|16136204637457079735|54234.2|3359
7429318378789063643|14416486915798911940|45610.2|3358
4499346850438580624|67817049410745437|4335.3|3357
1742973704890007578|5674994975503624162|1143.44|3356
8796701075361416462|3092812958369908778|33872.7|3355
14194057505026925878|5811818464640538736|48019.2|3354
886394696627860603|12159205541984698645|52516.4|3353
10067634594087244818|11518188701681070756|27333.7|3352
1922270264330491342|13229956431945569160|9478.83|3351
11177416729159087366|12614944001490799553|6519.67|3350
7954087507677100582|484865832390008578|2154.85|3349
5084468963317156883|8980384169674793457|6895.17|3348
10129579761252368412|4250065888711623644|3461.84|3347
13767047441936520060|10007470359534621753|11187.2|3346
2303176253748096521|7077348335424562469|6642.21|3345
9813050603088440924|7853732130424559017|7607.37|3344
11840575601645679569|2373554658473103656|17598|3343
10424617880455734669|15175866322345745549|12163|3342
3005579178180518698|5482443482888095443|1880.86|3341
2991571093721841950|4159866685388522753|22492.1|3340
2043864221875176204|2373554658473103656|44159.5|3339
7215686055474577785|265817837887194220|18046.4|3338
15957033474840808858|12566479280999425510|14125.4|3337
15678643028487717159|8104188315800495797|2442.75|3336
7077348335424562469|8891480600695697902|35093.9|3335
3069885195981789739|15262451655313046292|47152.1|3334
6434356729119612549|9988196867966697026|47522.4|3333
12220401398249069982|1701097668423556655|24923.3|3332
17853951365295197118|14449967919191162636|17471.5|3331
964683382127401738|12161078162670697660|341.271|3330
8485157748486973498|13518446915908306221|14351.9|3329
2178278098500932813|13965822619322214028|18506.6|3328
4688880569721768652|6292025882665454375|4444.32|3327
10448638556836884951|16093851101768435169|4448.4|3326
5890052258279982215|5040067774299034664|976.93|3325
428831955293384643|3863317033516015488|5161.88|3324
13416773268020133478|12504206328636644292|1863.69|3323
2689919418533555144|3114069822819259849|44588.5|3322
7412134945045924015|9854581003048918033|92413.4|3321
11544666762847312056|6514717475186523172|14419.4|3320
9731693539877923073|11378405566044020951|4035|3319
17196692420287809927|2368759919558464634|16061|3318
3988619781264026346|14183008411956899820|18233.1|3317
16152292961562525330|3100090653005929622|26356.1|3316
8993408487348929837|14783798591605822622|8597.63|3315
2471330453453095491|9234929319326641982|2822.71|3314
14235479763236035756|8839939391197795235|389.857|3313
9037508463867425612|2914300163464802739|12425.6|3312
713310523355879066|12440943743700220547|30759.4|3311
3719050015775627345|6826560308718971183|68664.7|3310
16392295452196422774|3206147724058892499|50206.3|3309
14235479763236035756|9698008994948133979|4507.53|3308
10379257322101309731|13025818319655391919|11900.2|3307
3682601173198046913|3467393221229061922|64060.5|3306
3011188381858845026|12661424768793965200|37384.7|3305
5674994975503624162|7034194451409866799|10951.4|3304
6563276588801460424|14847804103775921752|15244|3303
16952552631877324855|6981589556542276644|21959.9|3302
16555890016976906532|14449967919191162636|5739.21|3301
