12138535348123202720|777069376878188401|778.85|1900
12040249849921757231|16619284391341607781|2490.28|1899
4644571686381988694|12166080624137879758|14050.7|1898
6206743388307245387|7298689444741130663|733.279|1897
6755639501309347792|1493595103085605591|19073.2|1896
3114069822819259849|12972848471170972769|760.396|1895
11954869435776886166|16683720235555439418|9267.76|1894
3206147724058892499|12751864277048133264|29955.9|1893
17986589194269037977|4026810602137871970|22112.5|1892
8140964236541219815|11378405566044020951|36611.5|1891
16075012399062182647|7819495254376354336|24266.9|1890
15548297288280291433|8996571177143420989|3787.45|1889
5104057821918076236|11500945689035298458|8473.31|1888
2113393529019828315|14449967919191162636|7424.89|1887
16191267438274365331|4693827946979849048|30166.1|1886
12440943743700220547|15175866322345745549|23742.4|1885
9078143483776602521|2557255976076978585|28804.4|1884
10822523595567428761|14015773800575440064|429.452|1883
12940572963498453155|13141928096498160648|13501.8|1882
5312710065819731487|3894862898287507296|13347.8|1881
1751881087837105858|160851729093198511|35861.5|1880
2319717281198540746|8236554904035885378|9331.25|1879
9912352424307966528|11891241577720152565|701.683|1878
9912352424307966528|4112407253547314854|1337.66|1877
17716083095885889907|13767047441936520060|4533.77|1876
3198568154973879026|12446083736042743271|1898.88|1875
9040707640804561775|7058661306255461672|19345.4|1874
5611792484154612496|14816598926929907138|20131|1873
2282844951400089810|9283619439781932583|1762.76|1872
16792639275940610299|5890052258279982215|4725.97|1871
9895461659537324835|9008959971223116842|30479.5|1870
216179439456751134|16772286218169682473|52398|1869
15395515468153255948|12593315337875488784|529.138|1868
10826738273268011795|6048121237011000236|32993.2|1867
7783938279853476833|17853951365295197118|16691.1|1866
17407514442626822044|14888254224225691797|2041.05|1865
14626983930866903288|14035214183403748705|401.114|1864
9662494135135867956|15700639327815439192|13073.2|1863
7227714926503385102|16919873159346004067|79031.5|1862
12752757752651807444|1800815063312934268|18993.3|1861
2282844951400089810|17514224173967999448|4218.97|1860
11723045122105196823|15443436567556713723|8784.87|1859
11004047531425546684|7092851315169822612|77516|1858
10229146313622341539|15030734010697208230|16750|1857
2113393529019828315|3202187037182664012|7513.16|1856
1475286249821456318|9314588913941119991|2707.79|1855
4026810602137871970|10108144992111237509|27644.3|1854
1115239418371006623|1322422755827425843|229.131|1853
13719564305949845095|17062085997255184739|35247.3|1852
16118951723024418518|10790695405935176339|929.824|1851
16920455976504046496|3198568154973879026|91020.1|1850
4012428248763121333|12671646590565448246|8328.57|1849
2532844451537394586|10067634594087244818|2622.46|1848
836241082708382727|10402886585866356116|1457.04|1847
2173447792873732272|14720851914891634247|24170.1|1846
13973877552275466755|4693827946979849048|4770.37|1845
4644571686381988694|7603588856359983111|90795.7|1844
13662210048210206536|12750711440155557979|5973.09|1843
11282179894666526732|4400747115544076381|8877.99|1842
8104188315800495797|15052050763788296865|5924.11|1841
13912247567634224089|14773781518515024928|4213.05|1840
16432560866854047398|5548289056334165370|33137.2|1839
1425921625013130819|11410171595886683235|14883.2|1838
13025818319655391919|8743274152338930260|2132.58|1837
10391338909108705518|10448638556836884951|22531|1836
3547794784200705231|4112407253547314854|10955.5|1835
14862175970561415373|16249675491909303853|33487.5|1834
1344163494871787398|9031551702095959091|2006.11|1833
2341252494601988147|14395722837682053538|33766.1|1832
2036157453044767069|1899605596375356637|7613.99|1831
11721105009495701740|9070685420717429680|65926.2|1830
5084468963317156883|9532461209685656101|2867.47|1829
17475875570383233929|9902694841818922013|47146.4|1828
3037551005285363495|6566468771361926642|7237.8|1827
15484150449091080902|2907796894962086199|28180.6|1826
1899605596375356637|402254134984486905|28699|1825
3825868176924297642|16703255952866268252|3850.5|1824
17296363876201748227|12138535348123202720|57736|1823
2557255976076978585|557170868460962872|17476.1|1822
13481033075521047269|4924973526558741070|13984.7|1821
2057145775046228977|4034935979381517570|2000|1820
13634946357276231389|707245635251817569|68878.7|1819
13390729180771535713|6023977198095439772|43048.2|1818
13126863146623400096|14816598926929907138|1977.55|1817
15296988953359259402|13021116750575948643|899.637|1816
4924973526558741070|7762977613584331208|63542.2|1815
15484150449091080902|5169772374446748443|40829.4|1814
18355030324233738282|10229146313622341539|32167.6|1813
13091824766779236991|10379257322101309731|76949.4|1812
5936367507462250086|12573368515054277291|29670.3|1811
858581938362234037|1800815063312934268|63745.3|1810
2491226413417410850|13730086408135353984|23143.6|1809
7603588856359983111|13358148966966095953|51627.9|1808
16528068350948780391|4819984443961368451|696.626|1807
5307712377796078450|13633898281262415383|10899|1806
1742973704890007578|816616294564265333|16562.5|1805
14219034959395081933|16772286218169682473|4525.56|1804
7326752276449259213|9361589234647920822|6817.85|1803
2178278098500932813|216179439456751134|26157.8|1802
13850107247938710815|12703254000612760897|553.572|1801
