11537401152009262444|489532830294466396|38507.6|4200
4980482475246160540|4112407253547314854|11802.1|4199
1775164060097515109|18174778787426609462|919.6|4198
16018702493944068957|15974111611242637941|14857.7|4197
669055694832738648|14299258589947167033|25841.6|4196
2758308277433018102|3467393221229061922|7561.54|4195
3467393221229061922|7262875242576990532|24767.3|4194
15927190486858012746|4848909407869600671|46795.9|4193
9177773499771083667|740604137392458304|534.575|4192
10426635032956294166|15380475285851755940|3694.24|4191
3373944360052968528|14847804103775921752|5531.8|4190
8891480600695697902|3092812958369908778|13904.6|4189
4458174491555644838|478541573515995542|4528.96|4188
6873757343667585417|4766744003995497258|8852.14|4187
7783938279853476833|15774603978330931302|2623.25|4186
17475875570383233929|6791548729874302533|81061.3|4185
16573648160043238143|3871867111264810556|123.944|4184
2822927538318327662|16444578138108837018|26361.9|4183
8924111626703928337|16110977721637946339|10429.8|4182
11723045122105196823|14278845737308549560|66661.7|4181
16306323541301602132|803460464947996993|20604.5|4180
10076511035153047539|12030164948253187880|35379.5|4179
3786766376840846235|3173601808008890033|31927.8|4178
12566479280999425510|16814080934148360644|7335.62|4177
5936367507462250086|4055417719195480299|1417.36|4176
7993054937762870764|666728611787391225|140.539|4175
11812771927998618422|7326752276449259213|7763.22|4174
16937752597196505756|7954087507677100582|6725.36|4173
7233985773858860935|14183008411956899820|34931.3|4172
12546405892780486349|3625418760340019902|49262.7|4171
8716967593356876990|3863317033516015488|121.222|4170
2436724366677764394|4817355299445074307|4474.7|4169
13025818319655391919|4195984504324259279|34367.1|4168
2862383950081771312|16498598751175529033|50801.7|4167
12440943743700220547|7377537311195682117|47312.7|4166
426295360069585487|732583217677890697|533.452|4165
713310523355879066|13423832700047919060|1978.56|4164
15408479478467821324|16049286738983207888|37598.5|4163
4592026551687036749|4817355299445074307|12909.8|4162
18117035373745445526|2594241365413499432|66.919|4161
3011188381858845026|446956449093939039|19919.2|4160
4911995550408901296|9854581003048918033|2844.49|4159
8131661622065424999|16018702493944068957|22350.8|4158
11164826378991039092|16952552631877324855|63599.2|4157
14454577953495371512|1009321692223805010|19216.1|4156
9749430229883730212|12671646590565448246|41726.8|4155
7051440815300760952|641134914476707506|8673.75|4154
5672790218627259634|14862175970561415373|72130.7|4153
14235479763236035756|9781010013679629772|1019.53|4152
17128643442953255246|8223456933647613156|86002.2|4151
7051440815300760952|16191267438274365331|6400.6|4150
14554316228454910316|16702336096004022558|871.991|4149
16395187659908332508|7048186227645268842|39464.5|4148
15396015747767832633|10716258696122815589|22627.7|4147
14821721410786439937|6491509252855644656|35073.4|4146
9669620090773693909|12835161284758312823|53068.3|4145
14801793222104973513|17645017587177597555|70700.7|4144
484865832390008578|7938723516822874598|8950.54|4143
1327026405847349182|2822927538318327662|17551.5|4142
14164290148623249105|11309328477809154290|8943.86|4141
16118951723024418518|14554316228454910316|3383.68|4140
17670896264881453555|1493595103085605591|1513.77|4139
1493595103085605591|15052050763788296865|13879.3|4138
4780374494612486795|14130498095047670059|44214.4|4137
8739466024564184985|5485030245670109837|87679.2|4136
8713552969840181485|3297370904884307724|7337.94|4135
14283059065406738162|13258028948134542961|1091.51|4134
16392295452196422774|2491226413417410850|69948.6|4133
12074538919447122069|15996319833628038568|17607.1|4132
7664211860144469217|15107178024786219242|5776.74|4131
5169772374446748443|13347780332991177579|30.7712|4130
16618857197112211782|17287456897671459250|41906|4129
7342129679473657465|666728611787391225|33152|4128
4499346850438580624|17645017587177597555|14926.6|4127
6681851597455375026|15269690158412675082|72812.6|4126
654852244976427|2594241365413499432|64023.5|4125
17759468978444960277|13662210048210206536|25820.4|4124
14329073142212892690|9336397466208636210|52087.6|4123
3646893826182680202|8485157748486973498|28173.7|4122
11723045122105196823|15812405202370577066|41600.8|4121
7947470515360350336|16306323541301602132|4987.45|4120
12446083736042743271|9915324491385975957|72394.2|4119
11821346879336622360|7539566904390250447|10215.8|4118
8243429664439419272|3682601173198046913|6897.16|4117
10638746961033766465|3988619781264026346|24370.1|4116
6514717475186523172|11701264195117522893|32576.9|4115
4585163635495216004|17048535664454160294|51887.1|4114
6048121237011000236|12220401398249069982|10815.8|4113
2758308277433018102|3037551005285363495|4856.35|4112
796153653351440753|4442702102643601322|53880.3|4111
6981589556542276644|4614578803913926233|71721.3|4110
8940944700351328307|9314588913941119991|28582.6|4109
4911995550408901296|10980569806540298761|43018.1|4108
777069376878188401|5349272536933136168|23207|4107
2776115953919262008|16768035125341842152|2540.24|4106
2594241365413499432|9662494135135867956|51013.1|4105
1153906381578732512|1957634459085645609|12113.9|4104
10007470359534621753|5611792484154612496|70763.5|4103
9988196867966697026|10703928022003486027|3305.57|4102
9087990210576346095|15927190486858012746|1786.37|4101
